Time,L1,L2,Amb,Obj,Temp,Humid,CO2,Elapsed
2023-09-04 16:42:29,28.76,44.52,1181.59,20759475.0,,,,
2023-09-04 16:42:31,281.67,280.83,25.95,26.85,28.76,44.6,1181.6,20761889.0
2023-09-04 16:42:33,279.17,279.17,25.95,26.91,28.79,44.67,1181.13,20764303.0
2023-09-04 16:42:35,280.83,280.83,25.97,26.85,28.74,44.71,1181.34,20766717.0
2023-09-04 16:42:37,281.67,281.67,25.97,26.81,28.77,44.7,1180.34,20769131.0
2023-09-04 16:42:39,283.33,283.33,25.97,26.87,28.76,44.61,1181.1,20771546.0
2023-09-04 16:42:41,282.5,282.5,25.97,26.81,28.76,44.65,1181.3,20773960.0
2023-09-04 16:42:43,284.17,283.33,25.97,26.91,28.73,44.64,1181.64,20776374.0
2023-09-04 16:42:46,282.5,282.5,25.93,26.85,28.74,44.67,1181.65,20778788.0
2023-09-04 16:42:48,283.33,283.33,25.95,26.83,28.71,44.76,1181.49,20781202.0
2023-09-04 16:42:51,283.33,284.17,25.95,26.83,28.73,44.79,1181.19,20783616.0
2023-09-04 16:42:53,283.33,283.33,25.95,26.85,28.74,44.79,1182.39,20786030.0
2023-09-04 16:42:55,285.0,285.0,25.93,26.85,28.76,44.78,1182.66,20788444.0
2023-09-04 16:42:58,285.0,285.0,25.97,26.77,28.76,44.78,1181.87,20790858.0
2023-09-04 16:43:00,284.17,285.0,25.93,26.91,28.76,44.75,1182.05,20793273.0
2023-09-04 16:43:03,284.17,283.33,25.91,26.79,28.76,44.74,1181.75,20795687.0
2023-09-04 16:43:05,285.0,285.0,25.95,26.85,28.76,44.7,1181.88,20798100.0
2023-09-04 16:43:07,283.33,283.33,25.93,26.77,28.74,44.84,1180.7,20800515.0
2023-09-04 16:43:10,282.5,282.5,25.97,26.83,28.76,44.89,1181.19,20802929.0
2023-09-04 16:43:12,282.5,282.5,25.97,26.83,28.77,44.94,1181.27,20805343.0
2023-09-04 16:43:15,284.17,284.17,25.95,26.87,28.76,44.96,1181.2,20807757.0
2023-09-04 16:43:17,284.17,284.17,25.97,26.75,28.73,44.82,1182.59,20810171.0
2023-09-04 16:43:19,283.33,283.33,25.97,26.85,28.76,44.88,1183.44,20812585.0
2023-09-04 16:43:22,283.33,283.33,25.97,26.81,28.76,44.91,1183.63,20814999.0
2023-09-04 16:43:24,282.5,282.5,25.93,26.85,28.76,44.83,1183.93,20817413.0
2023-09-04 16:43:27,285.83,285.83,25.97,26.85,28.76,44.92,1185.01,20819827.0
2023-09-04 16:43:29,285.83,285.83,25.95,26.93,28.76,45.05,1183.79,20822241.0
2023-09-04 16:43:32,285.83,285.83,25.95,26.85,28.77,44.96,1183.61,20824656.0
2023-09-04 16:43:34,285.83,285.83,25.95,26.89,28.76,44.87,1183.43,20827070.0
2023-09-04 16:43:36,284.17,285.0,25.95,26.87,28.77,44.8,1183.25,20829483.0
2023-09-04 16:43:39,285.0,285.0,25.97,26.91,28.77,44.88,1183.9,20831898.0
2023-09-04 16:43:41,281.67,281.67,25.97,26.81,28.77,45.03,1185.09,20834312.0
2023-09-04 16:43:44,280.83,280.83,25.93,26.77,28.77,45.16,1186.1,20836726.0
2023-09-04 16:43:46,281.67,281.67,25.97,26.81,28.76,45.23,1187.92,20839140.0
2023-09-04 16:43:48,280.83,280.83,25.95,26.87,28.77,45.24,1192.29,20841554.0
2023-09-04 16:43:51,282.5,282.5,25.95,26.85,28.77,45.25,1192.78,20843969.0
2023-09-04 16:43:53,282.5,281.67,25.97,26.85,28.74,45.26,1190.87,20846382.0
2023-09-04 16:43:56,283.33,283.33,25.97,26.95,28.76,45.19,1192.59,20848796.0
2023-09-04 16:43:58,283.33,284.17,25.97,26.97,28.76,45.01,1193.14,20851211.0
2023-09-04 16:44:00,283.33,283.33,25.97,26.91,28.74,45.03,1193.28,20853625.0
2023-09-04 16:44:03,284.17,284.17,25.97,26.87,28.76,45.06,1193.4,20856039.0
2023-09-04 16:44:05,284.17,284.17,25.97,26.89,28.73,45.11,1194.58,20858453.0
2023-09-04 16:44:08,284.17,284.17,25.95,26.81,28.73,44.99,1194.24,20860867.0
2023-09-04 16:44:10,281.67,281.67,25.95,26.89,28.74,44.97,1196.52,20863281.0
2023-09-04 16:44:13,284.17,284.17,25.97,26.83,28.73,45.01,1195.97,20865695.0
2023-09-04 16:44:15,284.17,284.17,25.97,26.89,28.74,45.11,1193.46,20868109.0
2023-09-04 16:44:17,284.17,284.17,25.97,26.89,28.76,45.16,1191.87,20870523.0
2023-09-04 16:44:20,284.17,284.17,25.97,26.85,28.77,45.16,1190.36,20872938.0
2023-09-04 16:44:22,284.17,284.17,25.97,26.83,28.76,45.13,1191.36,20875352.0
2023-09-04 16:44:25,285.0,284.17,25.97,26.87,28.77,45.1,1191.5,20877766.0
2023-09-04 16:44:27,281.67,282.5,25.97,26.91,28.74,45.1,1191.14,20880180.0
2023-09-04 16:44:29,282.5,282.5,26.03,26.85,28.76,45.16,1191.2,20882594.0
2023-09-04 16:44:32,281.67,281.67,25.95,26.83,28.73,45.12,1191.01,20885008.0
2023-09-04 16:44:34,282.5,282.5,25.99,26.81,28.76,45.24,1191.65,20887422.0
2023-09-04 16:44:37,282.5,282.5,25.95,26.89,28.77,45.29,1192.6,20889836.0
2023-09-04 16:44:39,281.67,281.67,25.99,26.83,28.79,45.33,1191.35,20892251.0
2023-09-04 16:44:41,281.67,281.67,25.99,26.87,28.79,45.31,1190.43,20894665.0
2023-09-04 16:44:44,281.67,281.67,26.03,26.83,28.76,45.25,1190.98,20897079.0
2023-09-04 16:44:46,281.67,281.67,25.99,26.81,28.77,45.19,1191.57,20899493.0
2023-09-04 16:44:49,281.67,281.67,25.97,26.89,28.77,45.16,1190.12,20901907.0
2023-09-04 16:44:51,281.67,281.67,25.99,26.85,28.81,45.23,1188.33,20904321.0
2023-09-04 16:44:54,281.67,281.67,26.01,26.89,28.77,45.31,1188.0,20906736.0
2023-09-04 16:44:56,284.17,284.17,25.99,26.81,28.77,45.33,1188.29,20909149.0
2023-09-04 16:44:58,283.33,284.17,25.99,26.89,28.77,45.29,1188.86,20911563.0
2023-09-04 16:45:01,283.33,283.33,25.99,26.83,28.76,45.33,1190.52,20913978.0
2023-09-04 16:45:03,283.33,283.33,25.99,26.85,28.77,45.23,1190.21,20916392.0
2023-09-04 16:45:06,283.33,283.33,26.01,26.89,28.77,45.14,1189.17,20918806.0
2023-09-04 16:45:08,283.33,283.33,25.99,26.85,28.77,45.07,1189.76,20921220.0
2023-09-04 16:45:10,283.33,283.33,25.99,26.85,28.77,45.19,1191.09,20923634.0
2023-09-04 16:45:13,282.5,282.5,25.99,26.85,28.76,45.24,1190.12,20926049.0
2023-09-04 16:45:15,283.33,283.33,25.97,26.85,28.76,45.24,1190.55,20928462.0
2023-09-04 16:45:18,283.33,282.5,26.01,26.91,28.73,45.26,1189.06,20930876.0
2023-09-04 16:45:20,283.33,283.33,25.99,26.95,28.77,45.37,1186.38,20933291.0
2023-09-04 16:45:23,282.5,282.5,26.01,26.87,28.74,45.48,1185.09,20935705.0
2023-09-04 16:45:25,282.5,282.5,25.97,26.89,28.76,45.5,1184.54,20938119.0
2023-09-04 16:45:27,283.33,282.5,25.97,26.87,28.79,45.47,1183.94,20940533.0
2023-09-04 16:45:30,283.33,283.33,25.99,26.83,28.74,45.4,1182.27,20942947.0
2023-09-04 16:45:32,283.33,283.33,25.97,26.79,28.77,45.34,1180.48,20945361.0
2023-09-04 16:45:35,283.33,283.33,25.99,26.91,28.76,45.3,1180.01,20947776.0
2023-09-04 16:45:37,283.33,283.33,25.97,26.85,28.76,45.25,1180.4,20950190.0
2023-09-04 16:45:39,283.33,283.33,25.99,26.87,28.76,45.23,1180.42,20952604.0
2023-09-04 16:45:42,283.33,283.33,26.01,26.95,28.77,45.14,1179.72,20955018.0
2023-09-04 16:45:44,282.5,282.5,25.99,26.85,28.76,45.06,1180.18,20957433.0
2023-09-04 16:45:47,282.5,283.33,25.97,26.83,28.77,45.05,1181.43,20959847.0
2023-09-04 16:45:49,282.5,282.5,25.97,26.91,28.76,45.01,1180.78,20962261.0
2023-09-04 16:45:51,283.33,283.33,25.99,26.87,28.76,45.07,1182.46,20964675.0
2023-09-04 16:45:54,282.5,282.5,25.97,26.91,28.71,45.14,1181.2,20967090.0
2023-09-04 16:45:56,283.33,283.33,25.97,26.93,28.74,45.21,1180.71,20969503.0
2023-09-04 16:45:59,282.5,282.5,26.01,26.95,28.76,45.23,1179.82,20971917.0
2023-09-04 16:46:01,283.33,283.33,25.99,26.81,28.76,45.24,1178.58,20974331.0
2023-09-04 16:46:04,283.33,283.33,25.97,26.87,28.76,45.28,1177.31,20976745.0
2023-09-04 16:46:06,283.33,283.33,25.97,26.93,28.74,45.23,1176.25,20979160.0
2023-09-04 16:46:08,283.33,283.33,25.99,26.83,28.74,45.2,1177.99,20981574.0
2023-09-04 16:46:11,280.83,280.83,26.01,26.87,28.74,45.26,1178.12,20983987.0
2023-09-04 16:46:13,280.83,280.83,25.99,26.93,28.74,45.29,1177.88,20986402.0
2023-09-04 16:46:16,280.83,280.83,25.99,26.83,28.74,45.26,1179.02,20988816.0
2023-09-04 16:46:18,281.67,281.67,26.01,26.95,28.73,45.35,1178.38,20991230.0
2023-09-04 16:46:20,280.83,281.67,25.99,26.97,28.77,45.28,1178.45,20993644.0
2023-09-04 16:46:23,281.67,281.67,25.99,26.91,28.76,45.27,1177.45,20996059.0
2023-09-04 16:46:25,281.67,281.67,25.97,26.81,28.77,45.21,1177.12,20998473.0
2023-09-04 16:46:28,280.83,280.83,26.01,26.89,28.76,45.18,1176.61,21000887.0
2023-09-04 16:46:30,281.67,281.67,25.99,26.87,28.77,45.06,1176.45,21003301.0
2023-09-04 16:46:32,279.17,279.17,25.95,26.89,28.76,44.85,1175.12,21005715.0
2023-09-04 16:46:35,279.17,278.33,26.01,26.91,28.79,44.9,1174.88,21008129.0
2023-09-04 16:46:37,278.33,278.33,26.01,26.91,28.79,44.87,1174.66,21010543.0
2023-09-04 16:46:40,278.33,278.33,26.01,26.83,28.77,44.89,1175.04,21012957.0
2023-09-04 16:46:42,278.33,278.33,26.01,26.89,28.77,44.96,1176.15,21015371.0
2023-09-04 16:46:45,278.33,278.33,25.97,26.91,28.79,45.07,1175.65,21017785.0
2023-09-04 16:46:47,279.17,280.0,26.03,26.83,28.8,45.08,1175.11,21020200.0
2023-09-04 16:46:49,278.33,278.33,26.03,26.95,28.76,45.02,1174.5,21022614.0
2023-09-04 16:46:52,279.17,279.17,26.03,26.85,28.77,45.01,1175.29,21025027.0
2023-09-04 16:46:54,279.17,279.17,26.03,26.89,28.76,44.89,1175.94,21027442.0
2023-09-04 16:46:57,278.33,278.33,25.99,26.81,28.79,44.82,1175.62,21029856.0
2023-09-04 16:46:59,278.33,278.33,26.03,26.87,28.79,44.75,1176.29,21032270.0
2023-09-04 16:47:01,278.33,278.33,26.03,26.85,28.77,44.74,1176.63,21034684.0
2023-09-04 16:47:04,278.33,278.33,26.03,26.83,28.81,44.82,1175.62,21037098.0
2023-09-04 16:47:06,278.33,278.33,26.05,26.85,28.79,44.86,1175.3,21039513.0
2023-09-04 16:47:09,278.33,278.33,26.03,26.81,28.79,44.86,1175.11,21041926.0
2023-09-04 16:47:11,278.33,278.33,26.03,26.87,28.79,44.81,1175.07,21044340.0
2023-09-04 16:47:14,278.33,278.33,26.03,26.91,28.77,44.75,1176.43,21046755.0
2023-09-04 16:47:16,278.33,278.33,26.03,26.85,28.81,44.73,1176.4,21049169.0
2023-09-04 16:47:18,278.33,278.33,26.03,26.91,28.79,44.67,1176.82,21051583.0
2023-09-04 16:47:21,278.33,278.33,26.05,26.87,28.8,44.59,1176.45,21053997.0
2023-09-04 16:47:23,278.33,278.33,26.05,26.91,28.76,44.56,1176.2,21056410.0
2023-09-04 16:47:26,278.33,278.33,26.05,26.93,28.76,44.57,1175.78,21058825.0
2023-09-04 16:47:28,278.33,278.33,26.07,26.87,28.77,44.61,1176.08,21061239.0
2023-09-04 16:47:30,278.33,278.33,26.05,26.81,28.76,44.62,1176.29,21063653.0
2023-09-04 16:47:33,278.33,278.33,26.05,26.85,28.77,44.66,1175.73,21066067.0
2023-09-04 16:47:35,278.33,278.33,26.07,26.77,28.76,44.69,1175.84,21068481.0
2023-09-04 16:47:38,278.33,278.33,26.05,26.79,28.77,44.68,1174.87,21070896.0
2023-09-04 16:47:40,278.33,277.5,26.07,26.91,28.77,44.62,1174.37,21073310.0
2023-09-04 16:47:42,278.33,278.33,26.03,26.83,28.76,44.57,1173.84,21075723.0
2023-09-04 16:47:45,278.33,278.33,26.03,26.87,28.77,44.56,1173.85,21078138.0
2023-09-04 16:47:47,278.33,278.33,26.03,26.95,28.76,44.56,1173.7,21080552.0
2023-09-04 16:47:50,278.33,278.33,26.03,26.87,28.77,44.56,1174.24,21082966.0
2023-09-04 16:47:52,278.33,278.33,26.05,26.87,28.79,44.51,1174.49,21085380.0
2023-09-04 16:47:55,278.33,278.33,26.07,26.89,28.74,44.63,1173.22,21087794.0
2023-09-04 16:47:57,277.5,277.5,26.03,26.89,28.73,44.64,1173.68,21090208.0
2023-09-04 16:47:59,280.83,280.83,26.03,26.91,28.73,44.66,1172.82,21092623.0
2023-09-04 16:48:02,281.67,281.67,26.05,26.83,28.71,44.6,1172.11,21095036.0
2023-09-04 16:48:04,281.67,281.67,26.03,26.83,28.73,44.66,1172.55,21097450.0
2023-09-04 16:48:07,281.67,281.67,26.05,26.83,28.73,44.7,1171.99,21099865.0
2023-09-04 16:48:09,281.67,281.67,26.05,26.85,28.73,44.72,1171.87,21102279.0
2023-09-04 16:48:11,282.5,282.5,26.07,26.85,28.76,44.67,1172.03,21104693.0
2023-09-04 16:48:14,280.0,280.0,26.07,26.87,28.74,44.57,1171.04,21107107.0
2023-09-04 16:48:16,280.0,280.0,26.05,26.83,28.71,44.51,1170.81,21109521.0
2023-09-04 16:48:19,281.67,281.67,26.07,26.83,28.74,44.52,1171.13,21111935.0
2023-09-04 16:48:21,281.67,281.67,26.07,26.93,28.74,44.51,1171.17,21114349.0
2023-09-04 16:48:23,281.67,281.67,26.07,26.83,28.73,44.48,1170.43,21116763.0
2023-09-04 16:48:26,281.67,281.67,26.05,26.85,28.74,44.49,1170.54,21119177.0
2023-09-04 16:48:28,282.5,282.5,26.07,26.91,28.74,44.57,1170.54,21121592.0
2023-09-04 16:48:31,282.5,282.5,26.07,26.85,28.74,44.65,1170.7,21124006.0
2023-09-04 16:48:33,282.5,282.5,26.07,26.87,28.74,44.72,1169.99,21126419.0
2023-09-04 16:48:36,282.5,282.5,26.09,26.93,28.73,44.67,1169.66,21128833.0
2023-09-04 16:48:38,282.5,282.5,26.05,26.81,28.74,44.6,1169.27,21131248.0
2023-09-04 16:48:40,282.5,282.5,26.09,26.83,28.73,44.53,1169.26,21133662.0
2023-09-04 16:48:43,282.5,282.5,26.07,26.81,28.74,44.47,1169.06,21136076.0
2023-09-04 16:48:45,283.33,283.33,26.05,26.81,28.74,44.45,1168.95,21138490.0
2023-09-04 16:48:48,283.33,282.5,26.07,26.87,28.73,44.43,1167.17,21140904.0
2023-09-04 16:48:50,283.33,282.5,26.09,26.89,28.76,44.43,1166.54,21143318.0
2023-09-04 16:48:52,282.5,282.5,26.03,26.85,28.76,44.43,1165.85,21145732.0
2023-09-04 16:48:55,283.33,283.33,26.05,26.83,28.74,44.4,1165.93,21148146.0
2023-09-04 16:48:57,282.5,282.5,26.05,26.77,28.73,44.4,1166.72,21150560.0
2023-09-04 16:49:00,282.5,282.5,26.07,26.85,28.73,44.41,1166.85,21152975.0
2023-09-04 16:49:02,283.33,282.5,26.03,26.83,28.73,44.41,1166.97,21155389.0
2023-09-04 16:49:04,282.5,282.5,26.07,26.85,28.76,44.36,1167.53,21157802.0
2023-09-04 16:49:07,282.5,283.33,26.07,26.81,28.73,44.35,1167.75,21160217.0
2023-09-04 16:49:09,285.83,285.0,26.07,26.81,28.71,44.37,1167.8,21162631.0
2023-09-04 16:49:12,285.0,285.83,26.05,26.87,28.73,44.38,1167.02,21165045.0
2023-09-04 16:49:14,284.17,284.17,26.07,26.85,28.73,44.34,1167.32,21167459.0
2023-09-04 16:49:17,284.17,284.17,26.07,26.91,28.73,44.34,1166.97,21169873.0
2023-09-04 16:49:19,284.17,284.17,26.07,26.85,28.74,44.44,1167.07,21172287.0
2023-09-04 16:49:21,285.0,285.0,26.05,26.85,28.71,44.41,1166.57,21174701.0
2023-09-04 16:49:24,284.17,284.17,26.07,26.89,28.71,44.44,1166.22,21177115.0
2023-09-04 16:49:26,284.17,284.17,26.09,26.97,28.73,44.45,1166.43,21179529.0
2023-09-04 16:49:29,285.0,285.0,26.07,26.81,28.71,44.39,1166.74,21181943.0
2023-09-04 16:49:31,285.0,285.0,26.03,26.85,28.7,44.4,1167.28,21184358.0
2023-09-04 16:49:33,285.0,285.0,26.05,26.85,28.73,44.39,1167.57,21186771.0
2023-09-04 16:49:36,285.0,285.0,26.07,26.95,28.71,44.41,1167.74,21189185.0
2023-09-04 16:49:38,285.0,285.0,26.05,26.83,28.71,44.41,1168.03,21191600.0
2023-09-04 16:49:41,284.17,285.0,26.03,26.85,28.71,44.44,1168.03,21194014.0
2023-09-04 16:49:43,283.33,283.33,26.03,26.97,28.73,44.43,1168.26,21196428.0
2023-09-04 16:49:46,283.33,283.33,26.09,26.87,28.73,44.44,1167.97,21198842.0
2023-09-04 16:49:48,283.33,283.33,26.05,26.85,28.73,44.45,1168.41,21201256.0
2023-09-04 16:49:50,282.5,282.5,26.07,26.85,28.74,44.43,1167.97,21203671.0
2023-09-04 16:49:53,283.33,283.33,26.03,26.85,28.71,44.3,1167.31,21206084.0
2023-09-04 16:49:55,284.17,284.17,26.05,26.91,28.7,44.24,1166.72,21208498.0
2023-09-04 16:49:58,284.17,284.17,26.07,26.85,28.77,44.2,1167.99,21210912.0
2023-09-04 16:50:00,284.17,284.17,26.03,26.83,28.71,44.25,1168.56,21213326.0
2023-09-04 16:50:02,283.33,284.17,26.05,26.87,28.74,44.26,1168.66,21215741.0
2023-09-04 16:50:05,284.17,284.17,26.05,26.87,28.73,44.27,1168.92,21218155.0
2023-09-04 16:50:07,284.17,284.17,26.05,26.87,28.73,44.25,1168.78,21220568.0
2023-09-04 16:50:10,283.33,283.33,26.05,26.85,28.71,44.26,1168.49,21222983.0
2023-09-04 16:50:12,288.33,288.33,26.03,26.87,28.77,44.29,1168.66,21225397.0
2023-09-04 16:50:14,288.33,288.33,26.07,26.91,28.73,44.27,1168.94,21227811.0
2023-09-04 16:50:17,288.33,288.33,26.03,26.93,28.71,44.22,1169.42,21230225.0
2023-09-04 16:50:19,288.33,288.33,26.03,26.85,28.71,44.22,1168.1,21232639.0
2023-09-04 16:50:22,288.33,288.33,26.03,26.95,28.74,44.24,1168.42,21235054.0
2023-09-04 16:50:24,288.33,288.33,26.03,26.89,28.7,44.22,1167.71,21237467.0
2023-09-04 16:50:27,285.83,285.83,26.03,26.85,28.73,44.21,1167.88,21239881.0
2023-09-04 16:50:29,285.83,285.83,26.03,26.83,28.73,44.26,1167.81,21242296.0
2023-09-04 16:50:31,285.83,285.83,26.05,26.87,28.71,44.25,1167.81,21244710.0
2023-09-04 16:50:34,285.83,285.0,26.03,26.85,28.74,44.3,1168.02,21247124.0
2023-09-04 16:50:36,285.0,285.0,26.03,26.85,28.7,44.26,1167.32,21249538.0
2023-09-04 16:50:39,285.0,285.0,26.03,26.87,28.71,44.28,1167.5,21251952.0
2023-09-04 16:50:41,285.0,285.0,26.05,26.81,28.71,44.25,1168.65,21254366.0
2023-09-04 16:50:43,285.0,285.0,26.03,26.81,28.73,44.26,1168.83,21256780.0
2023-09-04 16:50:46,285.0,285.0,26.05,26.83,28.71,44.25,1168.77,21259194.0
2023-09-04 16:50:48,284.17,284.17,26.03,26.83,28.74,44.21,1169.13,21261608.0
2023-09-04 16:50:51,286.67,286.67,26.03,26.91,28.74,44.21,1168.56,21264022.0
2023-09-04 16:50:53,285.83,285.83,26.03,26.85,28.71,44.18,1167.72,21266437.0
2023-09-04 16:50:55,285.83,285.83,26.03,26.87,28.73,44.2,1167.7,21268850.0
2023-09-04 16:50:58,285.83,285.83,26.03,26.87,28.74,44.2,1167.39,21271264.0
2023-09-04 16:51:00,285.83,285.83,26.05,26.83,28.74,44.24,1166.84,21273679.0
2023-09-04 16:51:03,285.0,285.83,26.03,26.83,28.73,44.25,1167.34,21276093.0
2023-09-04 16:51:05,285.83,285.83,26.03,26.91,28.73,44.25,1167.63,21278507.0
2023-09-04 16:51:08,285.83,285.83,26.05,26.89,28.73,44.21,1167.38,21280921.0
2023-09-04 16:51:10,285.83,285.83,26.03,27.03,28.74,44.22,1167.75,21283335.0
2023-09-04 16:51:12,285.83,285.83,26.03,26.99,28.71,44.23,1167.97,21285749.0
2023-09-04 16:51:15,285.0,285.0,26.03,26.95,28.71,44.2,1167.39,21288163.0
2023-09-04 16:51:17,285.0,285.0,26.03,26.95,28.71,44.2,1167.37,21290577.0
2023-09-04 16:51:20,285.83,285.83,26.03,26.87,28.76,44.13,1167.54,21292991.0
2023-09-04 16:51:22,285.83,285.83,26.01,26.91,28.7,44.09,1167.72,21295405.0
2023-09-04 16:51:24,285.83,285.83,26.03,26.91,28.71,44.08,1167.33,21297820.0
2023-09-04 16:51:27,285.83,285.0,26.03,26.87,28.73,44.08,1167.6,21300234.0
2023-09-04 16:51:29,285.83,285.83,25.99,26.85,28.71,44.07,1167.26,21302647.0
2023-09-04 16:51:32,285.0,285.0,25.99,26.85,28.71,44.2,1166.87,21305062.0
2023-09-04 16:51:34,285.0,285.0,26.01,26.95,28.73,44.22,1166.38,21307476.0
2023-09-04 16:51:36,285.0,285.0,26.03,26.85,28.73,44.3,1166.56,21309890.0
2023-09-04 16:51:39,285.0,285.0,25.99,26.87,28.73,44.29,1166.17,21312304.0
2023-09-04 16:51:41,285.0,285.0,26.01,26.93,28.7,44.29,1166.28,21314718.0
2023-09-04 16:51:44,282.5,283.33,25.99,26.87,28.71,44.23,1166.55,21317133.0
2023-09-04 16:51:46,284.17,284.17,25.99,26.91,28.7,44.27,1166.7,21319546.0
2023-09-04 16:51:49,284.17,284.17,25.99,26.83,28.69,44.29,1165.92,21321960.0
2023-09-04 16:51:51,283.33,283.33,25.99,26.97,28.71,44.26,1165.93,21324374.0
2023-09-04 16:51:53,285.0,285.0,25.99,26.97,28.71,44.27,1165.16,21326789.0
2023-09-04 16:51:56,284.17,284.17,25.99,26.95,28.71,44.28,1165.03,21329203.0
2023-09-04 16:51:58,284.17,284.17,25.99,26.95,28.71,44.31,1164.65,21331617.0
2023-09-04 16:52:01,285.0,285.0,25.99,26.87,28.7,44.27,1164.48,21334031.0
2023-09-04 16:52:03,284.17,284.17,25.99,26.89,28.71,44.27,1164.04,21336445.0
2023-09-04 16:52:05,285.0,285.0,25.97,26.93,28.71,44.25,1164.0,21338859.0
2023-09-04 16:52:08,284.17,284.17,25.99,26.87,28.74,44.26,1163.84,21341273.0
2023-09-04 16:52:10,285.0,285.0,25.99,26.91,28.7,44.18,1163.37,21343687.0
2023-09-04 16:52:13,285.0,285.0,26.03,27.01,28.71,44.2,1163.62,21346101.0
2023-09-04 16:52:15,285.0,285.0,25.99,26.93,28.73,44.22,1164.57,21348516.0
2023-09-04 16:52:17,284.17,284.17,25.99,26.91,28.71,44.15,1164.92,21350930.0
2023-09-04 16:52:20,284.17,285.0,25.99,26.95,28.74,44.12,1165.3,21353343.0
2023-09-04 16:52:22,284.17,285.0,26.03,26.85,28.74,44.11,1165.32,21355758.0
2023-09-04 16:52:25,282.5,284.17,25.99,26.81,28.7,44.1,1166.0,21358172.0
2023-09-04 16:52:27,283.33,283.33,25.99,26.99,28.73,44.1,1166.42,21360586.0
2023-09-04 16:52:30,283.33,283.33,26.01,26.95,28.74,44.07,1166.76,21363000.0
2023-09-04 16:52:32,283.33,283.33,25.99,26.89,28.73,44.07,1166.63,21365414.0
2023-09-04 16:52:34,283.33,283.33,26.03,26.87,28.74,44.12,1166.55,21367828.0
2023-09-04 16:52:37,282.5,282.5,26.01,26.87,28.71,44.14,1167.03,21370242.0
2023-09-04 16:52:39,282.5,282.5,26.03,26.85,28.71,44.12,1166.37,21372657.0
2023-09-04 16:52:42,282.5,282.5,26.01,26.93,28.7,44.08,1166.45,21375071.0
2023-09-04 16:52:44,282.5,282.5,26.03,26.85,28.71,44.09,1166.55,21377485.0
2023-09-04 16:52:46,282.5,282.5,26.03,26.85,28.71,44.14,1167.4,21379899.0
2023-09-04 16:52:49,282.5,282.5,25.99,26.89,28.71,44.12,1167.67,21382313.0
2023-09-04 16:52:51,282.5,282.5,26.03,26.91,28.7,44.1,1168.46,21384727.0
2023-09-04 16:52:54,282.5,282.5,26.03,26.91,28.74,44.08,1168.6,21387141.0
2023-09-04 16:52:56,281.67,281.67,26.03,26.89,28.7,44.08,1168.31,21389556.0
2023-09-04 16:52:59,281.67,281.67,26.01,26.81,28.71,44.08,1168.53,21391970.0
2023-09-04 16:53:01,281.67,281.67,26.03,26.83,28.71,44.1,1168.79,21394383.0
2023-09-04 16:53:03,281.67,281.67,26.03,26.87,28.71,44.08,1168.44,21396798.0
2023-09-04 16:53:06,281.67,281.67,26.03,26.83,28.7,44.09,1169.1,21399212.0
2023-09-04 16:53:08,281.67,281.67,26.03,26.85,28.73,44.09,1169.59,21401626.0
2023-09-04 16:53:11,281.67,281.67,26.03,26.85,28.7,44.08,1168.98,21404040.0
2023-09-04 16:53:13,281.67,281.67,26.03,26.91,28.74,44.02,1169.55,21406454.0
2023-09-04 16:53:15,281.67,281.67,26.03,26.95,28.73,44.04,1169.74,21408868.0
2023-09-04 16:53:18,281.67,281.67,26.03,26.93,28.73,44.04,1169.07,21411282.0
2023-09-04 16:53:20,281.67,281.67,25.99,26.85,28.71,44.04,1168.92,21413696.0
2023-09-04 16:53:23,281.67,281.67,26.01,26.89,28.73,44.03,1168.47,21416110.0
2023-09-04 16:53:25,281.67,281.67,26.03,26.93,28.7,44.08,1168.05,21418524.0
2023-09-04 16:53:27,281.67,281.67,26.03,26.89,28.69,44.06,1168.35,21420939.0
2023-09-04 16:53:30,281.67,281.67,26.03,26.93,28.71,44.09,1169.22,21423353.0
2023-09-04 16:53:32,281.67,281.67,26.03,26.91,28.71,44.09,1169.43,21425767.0
2023-09-04 16:53:35,281.67,281.67,26.03,26.87,28.7,44.02,1169.15,21428181.0
2023-09-04 16:53:37,280.83,280.83,26.03,26.97,28.69,44.06,1168.81,21430595.0
2023-09-04 16:53:40,281.67,281.67,26.03,26.91,28.7,44.05,1168.15,21433009.0
2023-09-04 16:53:42,280.83,281.67,26.03,26.85,28.69,44.1,1168.08,21435423.0
2023-09-04 16:53:44,281.67,281.67,26.03,26.95,28.69,44.08,1167.17,21437837.0
2023-09-04 16:53:47,280.83,281.67,26.03,26.79,28.7,44.09,1168.24,21440251.0
2023-09-04 16:53:49,281.67,280.83,26.01,26.91,28.71,44.13,1168.26,21442665.0
2023-09-04 16:53:52,281.67,281.67,26.03,26.81,28.69,44.15,1168.39,21445079.0
2023-09-04 16:53:54,281.67,281.67,26.03,26.87,28.69,44.13,1167.96,21447493.0
2023-09-04 16:53:56,281.67,281.67,26.03,26.97,28.69,44.13,1169.14,21449908.0
2023-09-04 16:53:59,281.67,281.67,26.03,26.93,28.7,44.1,1168.99,21452322.0
2023-09-04 16:54:01,281.67,281.67,25.99,26.85,28.7,44.12,1168.8,21454736.0
2023-09-04 16:54:04,281.67,281.67,26.03,26.87,28.71,44.12,1169.1,21457150.0
2023-09-04 16:54:06,281.67,281.67,26.03,26.87,28.7,44.22,1170.16,21459564.0
