Time,Status,CO2,Temperature,Humidity,Pressure,Photo,Battery,HWVersion,SWVersion,rssi
2023-06-08 14:32:37.116012,11,437,2779,3053,9634148,17568,4647,2,6,-84
2023-06-08 14:33:08.193518,13,436,2779,3006,9634188,17600,4646,2,6,-84
2023-06-08 14:33:24.110501,14,436,2780,2984,9634035,17602,4645,2,6,-93
2023-06-08 14:33:34.266872,15,436,2780,2995,9634132,17574,4647,2,6,-84
2023-06-08 14:34:00.189510,0,436,2780,3007,9634050,17534,4646,2,6,-85
2023-06-08 14:34:10.323627,1,435,2781,3016,9633919,17498,4647,2,6,-93
2023-06-08 14:34:26.202740,2,435,2781,3000,9634042,17502,4646,2,6,-92
2023-06-08 14:34:47.136009,3,435,2781,2976,9634086,17592,4647,2,6,-91
2023-06-08 14:35:03.106831,4,435,2781,2979,9634156,17516,4648,2,6,-91
2023-06-08 14:35:13.217833,5,434,2781,2954,9634069,17504,4645,2,6,-86
2023-06-08 14:35:44.283035,7,434,2782,2959,9634008,17560,4648,2,6,-93
2023-06-08 14:36:16.099635,9,433,2782,2990,9633811,17556,4646,2,6,-90
2023-06-08 14:36:37.045212,10,433,2782,3002,9633856,17610,4647,2,6,-92
2023-06-08 14:37:13.112634,12,432,2781,3020,9633772,17518,4648,2,6,-86
2023-06-08 14:37:23.206985,13,433,2782,3020,9633816,17586,4648,2,6,-86
2023-06-08 14:38:05.106920,15,433,2782,3023,9633965,17502,4646,2,6,-93
2023-06-08 14:38:31.117009,1,434,2783,3025,9633765,17568,4646,2,6,-87
2023-06-08 14:39:08.032870,3,434,2783,3036,9633810,17616,4648,2,6,-88
2023-06-08 14:39:28.231394,4,434,2784,3019,9633644,17604,4649,2,6,-87
2023-06-08 14:39:44.143679,5,434,2783,3005,9633752,17522,4648,2,6,-84
2023-06-08 14:40:05.188412,6,433,2785,3004,9633903,17570,4648,2,6,-86
2023-06-08 14:40:10.237129,7,433,2784,3004,9633749,17582,4649,2,6,-92
2023-06-08 14:40:47.056312,9,433,2785,2981,9633528,17582,4647,2,6,-92
2023-06-08 14:41:13.032633,10,433,2784,2983,9633300,17622,4649,2,6,-85
2023-06-08 14:41:18.101387,11,433,2784,3000,9633462,17622,4649,2,6,-90
2023-06-08 14:41:38.299894,12,433,2785,3012,9633466,17614,4650,2,6,-85
2023-06-08 14:41:54.129058,13,433,2784,3020,9633322,17612,4648,2,6,-93
2023-06-08 14:42:04.259372,14,433,2785,3020,9633454,17602,4648,2,6,-93
2023-06-08 14:42:25.146629,15,434,2785,3025,9633878,17596,4648,2,6,-86
2023-06-08 14:42:46.094189,0,434,2785,3024,9633633,17530,4647,2,6,-94
2023-06-08 14:43:01.270051,1,434,2785,3012,9633860,17562,4648,2,6,-91
2023-06-08 14:43:17.147880,2,434,2785,2970,9633711,17596,4648,2,6,-85
2023-06-08 14:43:32.304558,3,433,2786,2971,9634102,17584,4648,2,6,-84
2023-06-08 14:43:43.132545,4,433,2785,2981,9633646,17628,4647,2,6,-90
